,Customer_ID,Credit_Utilization_Ratio,Outstanding_Debt,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Mortgage Loan,Home Equity Loan,Auto Loan,Student Loan,Personal Loan,Payday Loan,Debt Consolidation Loan,Credit-Builder Loan,Occupation,Age,Annual_Income
181,CUS_0x12fc,32.42193535916667,23.790000000000003,4.0,3.0,7.416666666666667,41.666666666666664,0,1,0,1,1,0,0,0,Manager,18.0,128450.32
182,CUS_0x1309,36.2494676,356.07,12.0,1.0,16.666666666666668,58.166666666666664,0,0,0,0,0,0,0,0,Writer,52.0,106876.77
183,CUS_0x130b,32.648915045833334,876.69,20.0,2.0,11.083333333333334,12.583333333333334,0,0,0,1,0,0,0,0,Writer,31.0,79005.0
184,CUS_0x130c,29.1843906125,2338.29,18.0,7.0,37.75,21.0,1,1,1,1,0,0,1,0,Engineer,44.0,9203.725
185,CUS_0x1319,34.27029966166666,768.69,10.0,3.0,23.5,20.0,0,0,0,0,1,0,0,0,MediaManager,47.0,138613.48
186,CUS_0x131f,33.04299272583334,2867.6999999999994,19.0,5.0,24.583333333333332,24.636363636363637,0,0,0,0,0,0,0,1,Developer,46.0,68105.6
187,CUS_0x1324,32.81943904333333,1689.38,24.0,3.0,33.833333333333336,22.166666666666668,1,1,0,0,1,0,0,0,Mechanic,20.0,19858.97
188,CUS_0x1325,35.4912974275,3029.92,22.0,5.0,38.416666666666664,17.083333333333332,0,0,1,0,1,0,1,0,Accountant,28.0,35823.96
189,CUS_0x1326,33.588477725,2599.69,22.0,7.0,19.166666666666668,21.3,1,0,0,1,0,1,1,0,Mechanic,20.0,8658.18
190,CUS_0x1329,36.2726492125,551.26,8.0,1.0,12.083333333333334,5.7,1,0,0,0,0,0,0,0,Entrepreneur,50.0,160573.56
191,CUS_0x132f,32.03999754,881.4,17.0,0.0,30.166666666666668,12.818181818181818,0,0,0,0,0,0,0,0,Musician,42.0,19514.88
192,CUS_0x1330,32.976595276666664,243.11,8.0,2.0,10.0,5.454545454545454,1,0,0,0,0,0,0,1,MediaManager,33.0,30874.43
193,CUS_0x1338,30.317447083333334,4545.35,31.0,8.0,44.5,20.818181818181817,0,1,1,1,1,0,1,1,Scientist,40.0,20078.47
194,CUS_0x133b,31.525167121666666,452.2,5.0,1.0,0.8333333333333334,12.2,0,0,0,0,0,0,1,0,Lawyer,34.0,44261.65
195,CUS_0x133d,31.755511445,705.9,3.0,0.0,4.666666666666667,0.9166666666666666,0,0,0,0,0,0,0,0,Musician,22.0,15307.26
196,CUS_0x133e,29.3901303275,1113.26,5.0,0.0,13.333333333333334,5.888888888888889,0,0,0,0,0,0,0,0,Entrepreneur,41.0,16626.25
197,CUS_0x133f,33.91775047833333,1410.49,16.0,5.0,28.25,9.0,0,1,0,0,1,0,1,0,Manager,31.0,100914.39
198,CUS_0x1340,34.052539933333335,1198.96,6.0,2.0,8.583333333333334,0.8888888888888888,0,1,0,0,0,0,0,1,Architect,43.0,40600.61
199,CUS_0x1341,31.626694113333333,1152.71,3.0,1.0,20.083333333333332,9.666666666666666,0,0,0,0,0,0,1,0,Mechanic,47.0,15341.895
200,CUS_0x1343,32.50534963083333,1388.43,3.0,4.0,4.5,4.916666666666667,1,1,0,1,0,0,1,0,Teacher,22.0,125280.36
201,CUS_0x1348,30.777134557500002,1310.98,19.0,5.0,14.833333333333334,19.916666666666668,0,1,1,1,0,1,0,0,Lawyer,43.0,28825.73
202,CUS_0x134d,31.463319994166667,713.09,18.0,3.0,12.666666666666666,12.545454545454545,0,0,1,0,1,1,0,0,MediaManager,44.0,85324.44
203,CUS_0x1354,33.80339354,910.9900000000001,17.0,0.0,18.0,9.083333333333334,0,0,0,0,0,0,0,0,Entrepreneur,24.0,78498.72
204,CUS_0x1355,31.768461722500003,2370.05,30.0,2.0,57.333333333333336,15.583333333333334,0,1,0,0,0,0,0,0,Entrepreneur,30.0,9474.16
205,CUS_0x1358,33.19171283833334,1945.03,24.0,3.0,60.083333333333336,25.0,0,1,0,0,0,0,1,0,Teacher,18.0,59304.2
206,CUS_0x135c,34.59676182416667,1085.51,16.0,4.0,6.0,17.454545454545453,0,1,0,0,1,0,1,0,Developer,41.0,134947.24
207,CUS_0x1367,35.369496632499995,462.69,12.0,3.0,13.25,10.2,1,0,1,0,1,0,0,0,Engineer,46.0,142635.52
208,CUS_0x136b,37.291758705,1436.96,14.0,1.0,13.583333333333334,16.5,1,0,0,0,0,0,0,0,Writer,45.0,120260.2
209,CUS_0x136c,36.160716189999995,1437.99,7.0,4.0,5.25,6.666666666666667,0,0,0,1,0,0,0,1,Lawyer,56.0,120644.88
210,CUS_0x1370,30.65481252666667,3703.66,22.0,5.0,20.916666666666668,22.88888888888889,1,0,0,1,1,0,0,0,Writer,32.0,10216.36
211,CUS_0x1375,30.505949830000002,2699.4,17.0,3.0,46.75,23.25,1,1,0,0,0,0,1,0,Lawyer,16.0,72524.2
212,CUS_0x1378,31.045027443333336,2116.7,23.0,6.0,15.833333333333334,10.1,1,1,1,1,0,0,0,1,Mechanic,15.0,18064.06
213,CUS_0x137d,29.72922856166667,97.41000000000001,5.0,4.0,9.916666666666666,3.1,0,0,1,0,0,1,1,0,MediaManager,33.0,43655.04
214,CUS_0x1382,31.486031229166667,589.97,1.0,4.0,17.416666666666668,19.333333333333332,0,0,0,0,1,0,0,1,Entrepreneur,45.0,11391.83
215,CUS_0x1383,31.464344250833335,1129.87,20.0,5.0,10.583333333333334,19.083333333333332,0,0,0,1,0,1,0,0,Developer,19.0,80206.64
216,CUS_0x138b,30.976627996666668,1747.01,29.0,7.0,56.0,15.5,1,0,1,0,0,0,1,1,Engineer,42.0,34019.26
217,CUS_0x138d,29.647167398333334,1096.06,5.0,3.0,4.333333333333333,7.8,1,0,0,0,0,1,0,1,Mechanic,39.0,88069.62
218,CUS_0x138e,30.1369218275,351.62000000000006,2.0,4.0,16.0,10.181818181818182,0,1,0,0,1,0,0,1,Lawyer,52.0,85918.76
219,CUS_0x138f,33.23776985166666,2469.37,32.0,8.0,41.25,21.5,1,1,1,1,0,0,1,0,Entrepreneur,30.0,20483.84
220,CUS_0x139b,30.032719823333334,341.96,1.0,3.0,2.5833333333333335,4.0,0,1,0,0,0,0,0,1,Scientist,46.0,29313.3
221,CUS_0x13a8,33.55528833,192.99,9.0,0.0,9.083333333333334,11.1,0,0,0,0,0,0,0,0,Journalist,41.0,97059.0
222,CUS_0x13a9,31.7486745075,140.59,5.0,3.0,14.0,50.833333333333336,1,0,1,0,0,0,0,1,Manager,47.0,19473209.0
223,CUS_0x13b0,32.87609769916667,2402.05,20.0,4.0,30.25,19.181818181818183,0,1,1,0,0,0,1,0,Entrepreneur,34.0,73417.48
224,CUS_0x13b2,31.0190246825,969.29,9.0,3.0,27.0,7.7272727272727275,0,0,1,0,1,1,0,0,Musician,27.0,21440.93
225,CUS_0x13b5,31.686313951666666,51.82,16.0,3.0,18.666666666666668,7.636363636363637,1,0,1,0,0,0,0,0,Lawyer,54.0,17931.375
226,CUS_0x13b8,32.63416228916667,1300.64,6.0,0.0,6.083333333333333,6.7272727272727275,0,0,0,0,0,0,0,0,Scientist,29.0,18341.47
227,CUS_0x13bc,33.86200231916667,246.22,5.0,1.0,20.0,15.083333333333334,0,0,0,0,0,0,1,0,Engineer,23.0,10885.15
228,CUS_0x13c2,30.598077013333334,4899.87,23.0,5.0,41.25,19.916666666666668,0,1,0,0,0,1,1,1,Teacher,40.0,60682.11
229,CUS_0x13c7,34.51128637,302.75,11.0,1.0,8.583333333333334,8.1,0,0,0,0,0,0,0,0,Teacher,35.0,69341.52
230,CUS_0x13ce,31.206488869166666,830.7000000000002,8.0,4.0,1.75,8.25,0,0,0,1,0,1,0,1,Manager,52.0,18710.74
231,CUS_0x13d1,30.2064889625,1343.64,6.0,3.0,18.833333333333332,8.8,0,0,0,0,1,0,1,1,Musician,22.0,22020.37
232,CUS_0x13d5,32.60258190166667,247.96,5.0,2.0,10.833333333333334,15.583333333333334,0,0,0,1,0,1,0,0,Musician,50.0,124183.56
233,CUS_0x13d6,34.398665209166666,1415.3,3.0,4.0,25.75,4.6,1,0,0,1,0,1,0,1,Engineer,44.0,94158.69
234,CUS_0x13db,33.9644199075,68.23,14.0,2.0,9.333333333333334,11.2,0,1,0,0,0,0,1,0,Engineer,24.0,34601.35
235,CUS_0x13de,32.65481849416667,1483.5999999999997,19.0,4.0,8.333333333333334,50.54545454545455,0,1,0,1,1,0,0,0,Lawyer,35.0,14192.12
236,CUS_0x13df,34.68935832416667,565.34,12.0,0.0,4.916666666666667,8.083333333333334,0,0,0,0,0,0,0,0,Engineer,38.0,32387.94
237,CUS_0x13e3,35.9108705925,269.26,12.0,0.0,16.75,10.4,0,0,0,0,0,0,0,0,Musician,56.0,143829.56
238,CUS_0x13e4,32.72990736333333,3523.03,28.0,5.0,24.333333333333332,15.2,1,1,0,1,1,0,0,0,Doctor,21.0,62475.57
239,CUS_0x13e7,31.11846384,1938.26,29.0,3.0,20.416666666666668,10.75,0,0,1,0,0,0,1,1,Scientist,37.0,57792.3
240,CUS_0x13eb,33.683642651666666,1860.2,26.0,6.0,16.833333333333332,18.666666666666668,1,0,0,1,0,1,0,1,Journalist,31.0,9335.19
241,CUS_0x13ec,32.164189261666664,107.55,15.0,0.0,25.916666666666668,11.818181818181818,0,0,0,0,0,0,0,0,Engineer,55.0,61934.52
242,CUS_0x13ee,30.93068939,673.14,6.0,3.0,27.083333333333332,15.454545454545455,1,0,1,1,0,0,0,0,Doctor,31.0,11826.655
243,CUS_0x13ef,30.534056875,770.81,11.0,4.0,2.8333333333333335,44.083333333333336,0,0,0,1,0,1,0,1,MediaManager,52.0,18666.56
244,CUS_0x13f6,34.073541694166664,522.89,1.0,2.0,11.083333333333334,3.909090909090909,0,0,0,0,0,0,1,0,Entrepreneur,46.0,152252.24
245,CUS_0x13f8,35.942975367500004,1321.93,7.0,4.0,0.08333333333333333,5.9,0,0,1,1,1,0,0,1,Mechanic,19.0,145858.88
246,CUS_0x13fa,31.345186184166664,1941.54,25.0,9.0,27.75,85.2,0,1,0,1,1,1,1,1,Manager,22.0,32394.38
247,CUS_0x13fb,32.1408600275,174.06000000000003,8.0,3.0,20.583333333333332,19.6,1,0,1,0,0,0,0,0,Doctor,23.0,23537.54
248,CUS_0x140e,34.368956965,49.52,1.0,4.0,9.583333333333334,13.083333333333334,0,0,0,1,1,1,0,0,Engineer,41.0,90894.08
249,CUS_0x1410,35.49750759583333,355.41,6.0,1.0,4.416666666666667,1.6363636363636365,0,0,0,0,0,0,1,0,Teacher,44.0,96882.93
250,CUS_0x1414,31.697211599166668,3628.5,25.0,6.0,43.833333333333336,22.083333333333332,0,1,0,0,0,1,0,1,Journalist,46.0,51093.12
251,CUS_0x1416,32.40923185333333,1217.99,6.0,2.0,14.416666666666666,15.25,0,1,0,0,0,0,0,0,Accountant,20.0,29651.23
252,CUS_0x141c,31.167006432500003,197.54,18.0,3.0,11.75,15.272727272727273,1,1,0,1,0,0,0,0,Manager,43.0,20202.22
253,CUS_0x141d,33.926287045833334,3089.47,22.0,5.0,25.333333333333332,22.333333333333332,1,0,1,0,0,1,0,0,Journalist,26.0,44323.29
254,CUS_0x1422,33.24665480666667,1805.92,15.0,5.0,16.416666666666668,12.916666666666666,1,1,0,0,0,0,1,0,Developer,17.0,57877.95
255,CUS_0x1425,32.52606431583333,1005.29,6.0,3.0,3.0833333333333335,5.583333333333333,0,0,0,1,0,0,1,0,Teacher,34.0,34758.2
256,CUS_0x142f,32.31028511666667,1308.31,10.0,3.0,13.75,5.0,1,0,0,0,1,1,0,0,Mechanic,54.0,17250.52
257,CUS_0x1430,29.386853930833336,224.98,9.0,4.0,15.833333333333334,7.083333333333333,0,1,0,1,0,1,0,0,Doctor,30.0,20048.23
258,CUS_0x1431,37.219485725,993.71,9.0,5.0,15.25,16.636363636363637,0,0,0,0,0,1,0,0,Mechanic,32.0,110525.97
259,CUS_0x1436,36.64869424583333,503.23,2.0,3.0,14.583333333333334,9.090909090909092,0,0,0,1,1,0,0,0,Developer,23.0,167545.24
260,CUS_0x1437,34.161457250000005,1043.09,18.0,3.0,7.833333333333333,19.9,0,0,0,0,1,0,1,1,Scientist,46.0,127921.84
261,CUS_0x1439,33.01657057416667,1407.61,17.0,4.0,29.166666666666668,16.083333333333332,1,0,0,0,1,1,1,0,MediaManager,24.0,102383.19
262,CUS_0x143a,39.267494621666664,1022.71,5.0,1.0,13.916666666666666,12.090909090909092,0,0,0,0,0,1,0,0,Teacher,32.0,165798.2
263,CUS_0x143c,31.8905179475,779.4900000000001,1.0,3.0,15.5,10.583333333333334,0,0,1,0,0,0,0,1,Accountant,36.0,18578.88
264,CUS_0x143d,31.0278105325,282.29,17.0,1.0,18.666666666666668,9.909090909090908,0,0,1,0,0,0,0,0,Scientist,27.0,19827.36
265,CUS_0x1440,30.80824708,4108.42,33.0,7.0,58.916666666666664,63.2,1,1,0,0,1,0,1,0,Teacher,19.0,7780.49
266,CUS_0x1441,31.380024268333333,1078.64,4.0,1.0,17.833333333333332,11.5,0,0,0,0,0,1,0,0,Journalist,22.0,78604.47
267,CUS_0x1443,32.5154301675,534.85,15.0,4.0,5.416666666666667,11.818181818181818,0,0,1,1,1,0,0,0,Lawyer,31.0,88120.12
268,CUS_0x1447,30.662064791666666,731.0499999999998,20.0,2.0,14.666666666666666,11.3,0,0,1,0,0,0,0,1,Doctor,22.0,9989.21
269,CUS_0x144c,30.848139624999998,1068.42,5.0,3.0,8.333333333333334,9.9,0,0,1,1,0,1,0,0,Mechanic,53.0,15948.285
270,CUS_0x144d,31.884855910833334,1657.74,23.0,5.0,16.166666666666668,17.454545454545453,0,0,0,1,0,1,0,0,Mechanic,23.0,20938.03
271,CUS_0x144f,32.3360571125,2684.09,25.0,8.0,61.916666666666664,18.25,0,1,0,1,1,0,1,1,Engineer,18.0,74346.44
272,CUS_0x1452,31.380139469166664,4736.25,22.0,5.0,28.25,16.333333333333332,1,0,0,1,0,1,0,1,Architect,41.0,82289.36
273,CUS_0x1453,33.6604710575,1269.6,6.0,4.0,18.833333333333332,17.916666666666668,1,0,0,1,1,0,0,0,Scientist,49.0,10682.245
274,CUS_0x1458,32.31347407333333,1187.43,11.0,1.0,16.083333333333332,16.545454545454547,0,0,0,0,0,0,0,1,Developer,53.0,28127.13
275,CUS_0x145a,28.994019246666667,1353.86,3.0,2.0,7.083333333333333,7.636363636363637,1,0,0,0,0,0,0,0,Lawyer,29.0,41587.37
276,CUS_0x145c,33.081368178333335,630.25,7.0,2.0,13.75,7.6,0,0,0,0,1,0,1,0,Writer,41.0,41588.74
277,CUS_0x1463,34.293453344999996,1273.05,11.0,0.0,26.583333333333332,17.0,0,0,0,0,0,0,0,0,MediaManager,51.0,95534.61
278,CUS_0x146a,32.155045629166665,1118.51,14.0,1.0,11.083333333333334,18.75,0,0,0,0,0,0,1,0,Architect,35.0,25744.12
279,CUS_0x1470,31.508986482500003,602.3,4.0,4.0,0.5,10.636363636363637,1,1,0,0,0,1,0,0,Accountant,25.0,14156.88
280,CUS_0x1471,32.765518138333334,157.62,10.0,4.0,13.0,9.2,0,0,0,0,0,1,0,1,Teacher,43.0,31061.8
281,CUS_0x1472,29.6414172325,865.2999999999998,13.0,5.0,10.0,8.5,1,1,0,0,1,0,0,0,Entrepreneur,39.0,15512.055
282,CUS_0x147a,32.7393197925,1465.3,19.0,6.0,15.416666666666666,17.0,0,0,1,0,0,0,1,1,Writer,21.0,14384.4
283,CUS_0x147c,33.338310865000004,1170.76,6.0,3.0,7.583333333333333,3.8181818181818183,0,1,0,0,0,1,0,0,Teacher,32.0,39357.45
284,CUS_0x1488,30.78144344,2550.65,29.0,9.0,59.333333333333336,62.25,1,1,1,1,0,1,1,1,Entrepreneur,39.0,7468.77
285,CUS_0x148b,35.05133666583333,334.24,11.0,0.0,8.916666666666666,12.555555555555555,0,0,0,0,0,0,0,0,Architect,50.0,144342.8
286,CUS_0x148e,29.831526005,2141.86,17.0,7.0,11.5,14.636363636363637,0,1,1,1,1,0,0,1,Accountant,45.0,19911.77
287,CUS_0x1492,32.232043008333335,1621.28,15.0,3.0,18.0,54.36363636363637,1,0,0,1,0,1,0,0,Teacher,36.0,9134.415
288,CUS_0x1498,32.18182878166667,4404.08,24.0,9.0,20.083333333333332,15.6,1,1,0,1,1,0,1,0,Manager,40.0,53869.44
289,CUS_0x1499,35.16033487166667,491.3500000000001,19.0,4.0,16.0,14.545454545454545,0,1,0,0,0,1,0,1,Engineer,50.0,100887.72
290,CUS_0x149e,31.227793974999997,884.79,8.0,4.0,9.25,19.375,0,1,0,1,1,0,0,1,MediaManager,35.0,78156.39
291,CUS_0x14a3,33.65026941833333,839.7800000000001,8.0,0.0,26.916666666666668,10.0,0,0,0,0,0,0,0,0,MediaManager,44.0,119016.88
292,CUS_0x14b3,32.914331435,414.35999999999996,10.0,3.0,20.166666666666668,66.77777777777777,0,0,1,0,1,0,1,0,Lawyer,55.0,30637.13
293,CUS_0x14b4,32.053138984166665,549.95,6.0,0.0,13.666666666666666,1.5,0,0,0,0,0,0,0,0,Engineer,33.0,32473.0
294,CUS_0x14b9,31.522255286666667,527.91,14.0,3.0,21.833333333333332,19.555555555555557,0,1,0,0,0,1,1,0,Architect,31.0,30383.36
295,CUS_0x14ba,30.445102805833333,1729.78,26.0,7.0,16.25,18.7,1,1,0,1,0,0,0,1,Teacher,21.0,81425.24
296,CUS_0x14c1,33.724970309166665,410.1000000000001,14.0,3.0,23.333333333333332,14.75,0,1,0,0,1,0,1,0,MediaManager,37.0,130220.08
297,CUS_0x14c2,32.679508408333334,4683.95,27.0,9.0,38.333333333333336,17.9,1,1,1,1,0,0,0,1,Architect,31.0,67978.8
298,CUS_0x14ca,34.33354303,53.04,8.0,3.0,28.75,10.75,1,1,0,0,0,0,1,0,Teacher,29.0,122028.48
299,CUS_0x14ce,32.80393428666667,2221.13,34.0,5.0,50.416666666666664,11.416666666666666,0,0,1,1,1,1,1,0,Musician,44.0,17776.2
300,CUS_0x14cf,31.580870334166665,1480.87,11.0,0.0,9.583333333333334,18.0,0,0,0,0,0,0,0,0,Musician,29.0,13618.87
301,CUS_0x14d0,31.478329264166664,2654.6,18.0,5.0,58.916666666666664,19.416666666666668,0,1,1,0,0,0,0,0,Musician,22.0,48089.16
302,CUS_0x14d1,33.53479598166667,2028.1899999999998,17.0,5.0,42.416666666666664,16.833333333333332,0,1,0,1,1,1,1,0,Journalist,29.0,53770.11
303,CUS_0x14d3,32.424095765,302.52,15.0,2.0,16.416666666666668,50.416666666666664,0,0,1,0,0,1,0,0,Teacher,33.0,107572.72
304,CUS_0x14d5,31.249672455833334,1434.97,10.0,0.0,5.916666666666667,14.833333333333334,0,0,0,0,0,0,0,0,Engineer,37.0,71814.28
305,CUS_0x14d8,33.790396102500004,434.25,12.0,2.0,29.25,8.666666666666666,0,0,0,0,0,1,0,1,Writer,47.0,53052.2
306,CUS_0x14d9,31.959248134166668,847.11,13.0,3.0,7.25,16.833333333333332,0,0,0,0,0,1,0,1,Writer,37.0,76082.25
307,CUS_0x14de,32.786401105,3069.57,29.0,8.0,28.25,15.0,1,0,0,1,1,1,0,1,Manager,22.0,53709.66
308,CUS_0x14e5,30.722112005,4064.57,22.0,9.0,45.416666666666664,16.181818181818183,0,1,0,1,1,1,0,1,Doctor,29.0,7981.345
309,CUS_0x14ea,33.99328302,915.14,10.0,3.0,12.833333333333334,2.727272727272727,0,1,1,0,0,1,0,0,Teacher,42.0,89338.36
310,CUS_0x14ec,32.90503287833334,33.8,12.0,2.0,17.0,44.54545454545455,1,0,0,0,0,0,0,0,MediaManager,27.0,35180.42
311,CUS_0x14f1,31.25913733083333,2052.1,26.0,3.0,29.333333333333332,17.0,0,1,0,0,0,0,0,0,Engineer,30.0,40701.88
312,CUS_0x14f4,33.03445073166667,1243.37,12.0,3.0,14.166666666666666,48.083333333333336,1,0,0,0,0,0,1,0,Developer,23.0,14274.32
313,CUS_0x14f5,31.760197467500003,4974.81,32.0,9.0,49.833333333333336,24.1,0,0,1,1,0,1,1,1,Doctor,41.0,36348.06
314,CUS_0x14f6,30.476608430833334,858.4500000000002,6.0,3.0,22.583333333333332,19.666666666666668,1,0,0,0,0,1,0,0,Doctor,56.0,24466.5
315,CUS_0x14ff,31.63409403833333,4955.69,20.0,8.0,53.333333333333336,20.75,1,1,1,1,0,1,1,0,Writer,38.0,14792.57
316,CUS_0x150b,30.253671701666665,2587.8,15.0,3.0,34.083333333333336,17.083333333333332,0,0,1,0,0,0,0,0,Entrepreneur,21.0,17009.84
317,CUS_0x150c,33.74951577583334,201.93999999999997,1.0,3.0,2.1666666666666665,8.272727272727273,0,0,1,0,0,1,1,0,Mechanic,21.0,128427.2
318,CUS_0x150d,31.321185194999998,2343.0,18.0,5.0,45.083333333333336,14.818181818181818,0,0,1,1,0,1,1,0,Writer,39.0,40085.46
319,CUS_0x1510,31.9282632625,2623.47,25.0,2.0,26.333333333333332,18.083333333333332,0,0,0,0,0,0,0,1,Doctor,28.0,53218.86
320,CUS_0x151b,31.68537759583333,248.98,7.0,0.0,29.5,15.416666666666666,0,0,0,0,0,0,0,0,Journalist,53.0,47165.44
321,CUS_0x1521,30.48772592916667,1484.51,4.0,2.0,14.75,11.555555555555555,0,1,0,0,0,0,0,0,Accountant,54.0,16252.91
322,CUS_0x1528,30.402501319166664,861.19,8.0,1.0,14.166666666666666,12.75,0,0,0,1,0,0,0,0,Entrepreneur,44.0,19344.27
323,CUS_0x1534,30.5680262875,725.13,9.0,1.0,25.083333333333332,20.0,0,0,0,1,0,0,0,0,Scientist,27.0,24482.38
324,CUS_0x1535,30.567086660833336,1294.44,12.0,3.0,5.166666666666667,4.8,1,0,0,0,0,0,0,0,Musician,23.0,31396.36
325,CUS_0x1537,31.198605611666665,1783.53,15.0,9.0,34.333333333333336,23.583333333333332,1,1,0,0,1,0,1,0,Engineer,40.0,40430.92
326,CUS_0x153d,33.544537355,4171.09,30.0,6.0,28.25,23.0,0,0,0,0,1,1,0,1,Accountant,21.0,8538.405
327,CUS_0x1540,35.5274250725,1186.86,10.0,4.0,21.0,10.416666666666666,0,0,1,0,1,1,1,0,Engineer,26.0,143252.76
328,CUS_0x1542,31.931680775833332,1362.34,4.0,4.0,5.75,1.9166666666666667,1,0,0,0,1,0,0,1,Engineer,43.0,70580.16
329,CUS_0x1546,31.778270835,1631.8499999999997,13.0,6.0,20.416666666666668,9.75,0,0,1,0,1,1,0,1,Engineer,18.0,15359.33
330,CUS_0x1550,31.530767895833332,285.29,12.0,4.0,27.583333333333332,16.416666666666668,0,0,0,0,1,1,0,1,Musician,38.0,48996.08
331,CUS_0x1551,32.8980791675,1471.88,5.0,1.0,11.333333333333334,50.18181818181818,0,0,1,0,0,0,0,0,Entrepreneur,28.0,16674.01
332,CUS_0x155b,30.062710641666666,1909.03,22.0,2.0,5.75,9.666666666666666,1,0,0,0,0,0,1,0,Entrepreneur,26.0,18309.54
333,CUS_0x1563,35.98267476833333,1082.41,5.0,0.0,7.666666666666667,11.666666666666666,0,0,0,0,0,0,0,0,Developer,16.0,147620.68
334,CUS_0x1567,29.977484080833335,111.66000000000001,11.0,2.0,11.333333333333334,16.5,0,1,0,0,0,0,0,1,Entrepreneur,31.0,19363.33
335,CUS_0x1572,35.6654415225,2613.85,24.0,3.0,27.0,8.25,0,0,0,1,1,0,1,0,Engineer,40.0,83384.2
336,CUS_0x1577,33.58208402416667,3813.35,31.0,6.0,31.0,25.09090909090909,0,0,1,1,0,0,0,1,Mechanic,24.0,38060.7
337,CUS_0x157a,34.79358132083333,634.86,16.0,3.0,24.75,8.25,1,0,1,0,0,0,0,0,MediaManager,17.0,59662.98
338,CUS_0x157d,29.29737978,598.76,6.0,4.0,11.5,14.5,1,0,1,1,0,0,0,1,Teacher,24.0,16311.665
339,CUS_0x1585,34.63517434333333,364.1000000000001,14.0,6.0,12.583333333333334,18.666666666666668,1,1,0,0,0,1,0,0,MediaManager,22.0,18426.025
340,CUS_0x1589,32.3201164675,1440.78,11.0,1.0,8.583333333333334,4.181818181818182,0,1,0,0,0,0,0,0,Doctor,36.0,71282.14
341,CUS_0x158e,31.766926553333334,110.34999999999998,20.0,4.0,13.666666666666666,12.4,1,1,0,1,1,0,0,0,Writer,35.0,36638.43
342,CUS_0x1591,37.881629894999996,696.58,11.0,0.0,2.0833333333333335,3.4166666666666665,0,0,0,0,0,0,0,0,Writer,21.0,150746.88
343,CUS_0x1595,32.422214329999996,1496.0600000000002,8.0,4.0,5.75,13.909090909090908,1,0,0,0,0,0,1,0,Accountant,40.0,30509.4
344,CUS_0x159b,31.484225013333333,2074.85,26.0,3.0,14.166666666666666,17.916666666666668,1,1,0,0,0,0,1,0,Architect,36.0,55670.07
345,CUS_0x159f,30.97612730333333,1317.79,9.0,6.0,10.916666666666666,8.666666666666666,0,0,1,0,0,0,0,1,Engineer,34.0,26625.58
346,CUS_0x15a3,31.0662789675,1015.0,5.0,2.0,5.416666666666667,10.363636363636363,0,0,0,1,0,1,0,0,Mechanic,32.0,16490.8
347,CUS_0x15a4,29.695103489999997,37.63,5.0,1.0,11.333333333333334,5.6,0,0,0,0,0,0,0,1,Engineer,22.0,15652.99
348,CUS_0x15a7,33.5135368925,785.0099999999999,12.0,3.0,1.4166666666666667,9.0,1,0,0,0,0,1,0,0,Mechanic,22.0,120368.32
349,CUS_0x15a9,32.5362137425,1126.18,14.0,4.0,17.666666666666668,16.083333333333332,0,1,0,0,1,0,0,1,Writer,40.0,10737.365
350,CUS_0x15ad,34.39393073083333,42.98,4.0,3.0,23.833333333333332,11.916666666666666,0,0,0,0,0,1,1,0,Mechanic,27.0,82316.18
351,CUS_0x15b4,33.135836188333336,525.82,9.0,3.0,2.0,10.363636363636363,1,0,0,0,1,0,0,1,Musician,23.0,106168.77
352,CUS_0x15b7,31.0306514775,2339.06,30.0,3.0,59.5,69.2,0,1,0,1,0,0,1,0,Engineer,37.0,54201.99
353,CUS_0x15b9,31.4425948725,2518.1,19.0,2.0,27.5,16.0,0,0,1,0,0,0,1,0,Writer,24.0,32023.64
354,CUS_0x15c4,31.783713886666664,694.73,10.0,3.0,12.25,9.454545454545455,1,1,0,0,0,0,1,0,Journalist,38.0,21093.41
355,CUS_0x15c5,30.312249815,83.55,17.0,4.0,25.25,20.181818181818183,1,0,0,0,1,0,1,0,Doctor,39.0,21585.13
356,CUS_0x15cc,33.95598764333334,1626.12,31.0,6.0,27.25,22.636363636363637,0,0,1,0,1,0,1,1,Manager,25.0,9669.05
357,CUS_0x15d5,29.9816747725,1803.68,21.0,5.0,43.916666666666664,24.75,0,1,1,0,0,0,1,0,Teacher,24.0,72207.52
358,CUS_0x15d9,30.891278879166666,2836.9,17.0,8.0,31.5,59.27272727272727,1,0,1,1,1,0,1,1,Doctor,35.0,9643.265
359,CUS_0x15da,34.55203951,245.63,14.0,3.0,28.0,13.272727272727273,0,0,0,1,0,1,0,0,Doctor,24.0,127014.28
360,CUS_0x15dd,29.133280979166667,303.84,13.0,2.0,13.666666666666666,14.1,0,0,1,0,0,1,0,0,Architect,41.0,13351.83
361,CUS_0x15df,36.88398360083333,640.07,10.0,1.0,5.333333333333333,4.545454545454546,0,0,0,0,0,0,0,1,Manager,30.0,162713.28
362,CUS_0x15e7,31.816673458333337,895.0499999999998,18.0,4.0,23.833333333333332,11.1,1,1,0,0,0,1,0,1,MediaManager,16.0,57407.04
363,CUS_0x15ec,32.9144306375,425.8999999999999,6.0,3.0,12.333333333333334,11.916666666666666,0,1,0,1,0,0,0,0,Manager,31.0,21487.835
